Ticker,SurgePct,RefType,RefPrice,Price,Volume,DollarVolume,SpreadPct,OptionsEligible,Timestamp,Age,Reason,symbol,price,prev_close,open,high,low,ts_ms,source,error,category
OPEN,2.08,low,6.26,6.39,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),OPEN,6.39,6.67,6.305,6.54,6.26,1768942800000,finnhub,,CORE
PG,2.0,low,144.12,147.0,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),PG,147.0,144.53,144.46,147.0,144.12,1768942800000,finnhub,,CORE
JNJ,1.73,low,214.5,218.21,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),JNJ,218.21,218.66,217.09,218.725,214.5,1768942800000,finnhub,,CORE
PFE,1.72,low,25.089,25.52,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),PFE,25.52,25.65,25.43,25.65,25.089,1768942800000,finnhub,,CORE
PLTR,1.38,low,166.24,168.53,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),PLTR,168.53,170.96,167.625,171.97,166.24,1768942800000,finnhub,,CORE
AAPL,1.35,low,243.42,246.7,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),AAPL,246.7,255.53,252.73,254.79,243.42,1768942800000,finnhub,,CORE
HOOD,1.27,low,104.4501,105.78,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),HOOD,105.78,108.74,105.0,108.35,104.4501,1768942800000,finnhub,,CORE
MSFT,1.17,low,449.28,454.52,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),MSFT,454.52,459.86,451.215,456.8,449.28,1768942800000,finnhub,,CORE
COST,1.06,low,954.13,964.26,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),COST,964.26,963.61,958.38,969.9,954.13,1768942800000,finnhub,,CORE
SLB,1.02,open,45.98,46.45,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),SLB,46.45,46.73,45.98,46.99,45.98,1768942800000,finnhub,,CORE
MU,1.01,low,361.35,365.0,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),MU,365.0,362.75,364.68,381.5599,361.35,1768942800000,finnhub,,CORE
NKE,0.98,low,63.015,63.63,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),NKE,63.63,64.38,63.49,64.58,63.015,1768942800000,finnhub,,CORE
GE,0.87,low,309.66,312.34,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),GE,312.34,325.12,321.75,323.88,309.66,1768942800000,finnhub,,CORE
COIN,0.78,low,225.96,227.73,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),COIN,227.73,241.15,232.64,234.9,225.96,1768942800000,finnhub,,CORE
AMZN,0.72,low,229.34,231.0,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),AMZN,231.0,239.12,233.76,235.09,229.34,1768942800000,finnhub,,CORE
META,0.69,low,600.0,604.12,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),META,604.12,620.25,607.88,611.4,600.0,1768942800000,finnhub,,CORE
CAT,0.62,low,625.12,629.0,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),CAT,629.0,646.89,642.0,644.1,625.12,1768942800000,finnhub,,CORE
IWM,0.58,low,261.06,262.58,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),IWM,262.58,265.76,261.14,265.0799,261.06,1768942800000,finnhub,,CORE
CRWD,0.57,low,440.231,442.73,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),CRWD,442.73,453.88,443.026,450.265,440.231,1768942800000,finnhub,,CORE
COP,0.57,low,94.975,95.52,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),COP,95.52,98.19,97.6,98.67,94.975,1768942800000,finnhub,,CORE
QCOM,0.54,low,153.25,154.07,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),QCOM,154.07,159.42,154.95,157.715,153.25,1768942800000,finnhub,,CORE
GOOGL,0.49,low,320.43,322.0,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),GOOGL,322.0,330.0,320.87,327.73,320.43,1768942800000,finnhub,,CORE
GS,0.45,low,939.1,943.37,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),GS,943.37,962.0,946.38,962.6,939.1,1768942800000,finnhub,,CORE
MS,0.45,low,181.28,182.1,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),MS,182.1,189.09,185.25,186.7,181.28,1768942800000,finnhub,,CORE
WFC,0.44,low,86.28,86.66,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),WFC,86.66,88.38,87.26,88.64,86.28,1768942800000,finnhub,,CORE
XOM,0.44,pc,129.89,130.46,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),XOM,130.46,129.89,131.51,131.94,130.07,1768942800000,finnhub,,CORE
TSLA,0.43,low,417.44,419.25,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),TSLA,419.25,437.5,429.36,430.725,417.44,1768942800000,finnhub,,CORE
IBM,0.41,low,290.16,291.35,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),IBM,291.35,305.67,301.35,301.6,290.16,1768942800000,finnhub,,CORE
HON,0.41,low,214.2,215.07,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),HON,215.07,219.39,216.69,218.34,214.2,1768942800000,finnhub,,CORE
ZS,0.36,low,205.59,206.32,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),ZS,206.32,213.98,209.27,210.46,205.59,1768942800000,finnhub,,ADDON_RANDOM
ORCL,0.31,low,179.36,179.92,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),ORCL,179.92,191.09,187.19,187.19,179.36,1768942800000,finnhub,,CORE
NOW,0.3,low,125.03,125.4,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),NOW,125.4,127.31,126.57,128.78,125.03,1768942800000,finnhub,,CORE
CHPT,0.3,low,6.65,6.67,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),CHPT,6.67,6.98,6.81,6.9372,6.65,1768942800000,finnhub,,CORE
JPM,0.29,low,301.86,302.74,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),JPM,302.74,312.47,306.21,311.15,301.86,1768942800000,finnhub,,CORE
NFLX,0.28,low,87.02,87.26,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),NFLX,87.26,88.0,88.97,89.9,87.02,1768942800000,finnhub,,CORE
BAC,0.27,low,51.96,52.1,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),BAC,52.1,52.97,52.315,53.4767,51.96,1768942800000,finnhub,,CORE
NVDA,0.26,low,177.61,178.07,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),NVDA,178.07,186.23,181.9,182.3786,177.61,1768942800000,finnhub,,CORE
AVGO,0.24,low,331.8,332.6,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),AVGO,332.6,351.71,344.1,345.4,331.8,1768942800000,finnhub,,CORE
QQQ,0.17,low,607.05,608.06,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),QQQ,608.06,621.26,610.53,615.055,607.05,1768942800000,finnhub,,CORE
SPY,0.15,low,676.57,677.58,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),SPY,677.58,691.66,681.49,684.77,676.57,1768942800000,finnhub,,CORE
MCD,0.13,low,302.45,302.84,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),MCD,302.84,307.43,306.44,306.55,302.45,1768942800000,finnhub,,CORE
DIA,0.13,low,484.245,484.88,,,,N,2026-01-21T02:05:39Z,2m,price_out_of_range(1.0-200.0);below_threshold(9.0%);low_volume(<100000),DIA,484.88,493.42,486.17,489.06,484.245,1768942800000,finnhub,,CORE
CVX,0.09,low,165.15,165.3,,,,N,2026-01-21T02:05:39Z,2m,below_threshold(9.0%);low_volume(<100000),CVX,165.3,166.26,166.705,167.65,165.15,1768942800000,finnhub,,CORE
